Id,MasVnrArea,BsmtFinSF1,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,GrLivArea,GarageArea,ScreenPorch,MiscVal,TotalSF,Total_sqr_footage,Total_Bathrooms,Total_porch_sf,haspool,has2ndfloor,hasgarage,hasbsmt,hasfireplace,SalePrice_log,MSSubClass,MSZoning,LotFrontage,LotArea,Alley,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,Exterior1st,Exterior2nd,MasVnrType,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,BsmtFinSF2,HeatingQC,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,TotRmsAbvGrd,Functional,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,Fence,MoSold,YrSold,YrBltAndRemod,NewFirePlaces,NewExterQualCond,NewCentrAirElec,NewKitchen,NewSale,SalePrice
443,0.0,0,1078,1078,1128,445,1573,360,0,0,2651,1573,2.0,0,0,1,1,1,1,12.000891794590135,3,3,1,1,2,1,1,1,1,3,2,1,1,2,3,1,3,2,2,2,1,1,2,1,1,2,1,1,2,1,1,2,1,2,3,1,3,1,2,3,1,1,2,1,1,1,1,1,3,2,22,21,11,12,11,162900
169,0.0,0,840,840,840,880,1720,440,0,0,2560,1720,2.5,148,0,1,1,1,1,12.11996994647676,1,2,2,1,2,2,1,1,1,2,2,1,2,4,2,3,3,2,1,1,1,1,2,1,1,2,1,1,1,1,1,2,2,2,3,1,1,3,1,3,1,1,1,3,4,1,1,1,2,3,22,11,11,13,11,183500
149,120.0,680,400,1080,1080,0,1080,0,0,0,2160,1760,2.0,0,0,0,0,1,0,11.856515169360303,1,2,2,1,2,1,1,1,1,2,2,1,2,4,2,3,3,2,1,1,2,1,2,1,1,1,1,1,1,2,1,1,1,2,3,1,5,1,3,1,3,3,1,1,1,1,1,1,3,3,14,21,11,13,11,141000
1314,165.0,0,1393,1393,1422,1177,2599,779,0,0,3992,2599,2.5,698,0,1,1,1,1,12.716402146247477,1,2,4,4,2,2,1,2,1,1,2,1,2,4,2,3,3,2,1,1,2,1,2,1,1,2,1,1,1,1,1,2,2,3,4,1,2,3,1,4,1,1,1,4,3,1,1,1,5,3,23,11,11,13,11,333168
1039,0.0,0,546,546,798,546,1344,0,0,0,1890,1344,1.5,0,0,1,0,1,1,11.48246625748552,2,3,1,1,2,1,1,1,1,3,2,2,2,1,3,2,4,2,1,1,1,2,2,1,1,2,1,1,2,1,1,1,2,2,3,1,5,1,3,1,3,3,1,1,1,1,1,1,4,3,23,21,11,12,11,97000
386,16.0,24,1232,1256,1269,0,1269,430,144,0,2525,1293,2.0,310,0,0,1,1,1,12.165250651009918,1,2,1,1,2,1,1,1,1,2,2,3,2,4,2,3,3,2,1,1,2,1,2,1,1,1,1,1,1,1,1,2,1,1,3,1,1,3,1,3,1,1,1,3,2,1,1,1,5,3,23,11,11,13,11,192000
213,0.0,822,78,900,932,920,1852,644,0,0,2752,2674,3.5,276,0,1,1,1,1,12.439871229831716,1,2,2,2,2,1,1,1,1,2,2,1,2,4,2,4,4,2,1,1,1,1,2,1,1,1,1,1,1,2,1,2,2,2,3,1,1,4,1,3,1,1,1,4,4,1,1,2,4,4,23,21,11,13,23,252678
1102,0.0,412,251,950,950,0,950,280,0,0,1900,1649,1.0,0,0,0,1,1,0,11.691071650353702,1,2,2,2,2,2,1,1,1,3,2,1,2,2,2,2,2,2,2,2,1,2,2,1,1,2,2,2,2,1,1,1,1,2,3,1,3,2,2,2,1,1,1,1,1,1,1,2,2,2,14,21,11,12,11,119500
1330,0.0,0,935,935,955,677,1632,462,0,0,2567,1632,2.5,28,0,1,1,1,1,12.081076155355488,1,2,2,2,2,2,1,1,1,2,2,1,2,4,2,3,3,1,1,1,1,1,2,1,1,2,1,1,2,1,1,2,2,2,3,1,1,3,1,3,1,1,1,1,2,1,1,1,1,3,23,21,11,12,11,176500
863,0.0,338,702,1040,1097,0,1097,480,0,0,2137,1435,2.0,0,0,0,1,1,0,11.931635799828411,1,2,3,2,2,1,1,2,1,2,2,1,2,3,2,2,3,1,2,2,1,1,2,1,1,1,1,1,2,1,1,2,1,2,3,1,1,2,2,3,1,1,1,1,1,1,3,1,5,3,14,21,11,12,11,152000
452,0.0,655,878,1533,1533,0,1533,576,0,0,3066,2188,3.0,254,0,0,1,1,1,12.542544882151386,1,2,2,4,2,2,2,1,2,2,2,1,2,4,2,2,2,2,2,2,1,2,2,1,2,2,1,1,2,2,1,2,1,1,3,1,1,2,2,3,1,1,1,4,4,1,1,1,1,2,23,21,11,13,11,280000
35,246.0,1153,408,1561,1561,0,1561,556,0,0,3122,2714,3.0,250,0,0,1,1,1,12.533576212168626,1,2,1,1,2,1,1,1,1,1,2,3,2,4,2,3,3,1,2,2,2,1,1,1,1,1,1,1,1,2,1,2,1,1,3,1,1,3,1,3,1,1,1,4,4,1,1,1,2,3,22,11,11,11,11,277500
347,0.0,498,460,958,958,0,958,301,0,15500,1916,1456,1.0,0,0,0,1,1,0,12.025749091398891,1,2,2,3,2,2,1,3,1,3,2,1,2,3,3,2,3,1,2,2,1,2,2,1,1,2,1,1,2,1,1,1,1,1,3,1,1,2,1,2,1,1,1,1,1,1,1,1,2,2,14,21,11,12,11,167000
989,298.0,156,692,848,1118,912,2030,551,0,0,2878,2186,2.5,224,0,1,1,1,1,12.180754837545884,1,2,3,3,2,2,1,1,1,2,2,1,2,3,3,2,2,2,2,2,2,2,2,1,1,2,1,1,2,1,1,2,2,3,3,1,1,2,1,3,1,1,1,1,4,1,1,1,2,2,23,21,11,13,11,195000
695,0.0,0,927,927,1067,472,1539,576,0,0,2466,1539,1.5,112,0,1,1,1,0,11.86005499606543,3,3,1,1,2,1,1,2,1,3,2,1,1,2,3,1,1,2,2,2,1,2,2,1,1,2,1,1,2,1,1,1,2,2,3,1,3,3,2,3,1,1,1,3,1,1,2,1,4,1,14,22,11,12,11,141500
769,0.0,24,1836,1860,1836,0,1836,484,0,0,3696,1860,2.0,153,0,0,1,1,1,12.28690119819279,1,2,2,2,2,1,1,1,1,2,2,1,2,4,2,3,3,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,2,3,1,1,3,1,3,1,1,1,3,3,1,1,1,1,3,22,11,11,13,11,216837
384,0.0,0,784,784,784,0,784,360,0,0,1568,784,1.0,91,0,0,1,1,0,11.238488619268468,2,3,1,2,2,1,1,2,1,2,2,1,1,3,1,1,1,2,2,2,1,2,3,3,1,2,1,1,2,1,1,1,1,1,3,1,3,1,2,3,3,3,2,1,1,3,1,1,4,1,14,21,22,12,11,76000
1082,0.0,824,216,1040,1040,0,1040,308,0,0,2080,1864,2.5,220,0,0,1,1,0,11.79810440720389,1,2,3,1,2,1,1,2,1,3,1,1,2,2,2,2,2,2,2,2,1,2,2,1,1,2,1,1,3,2,1,1,2,2,3,1,1,2,1,2,1,1,1,1,1,4,2,1,5,2,14,21,11,12,11,133000
1270,180.0,460,414,874,874,650,1524,315,0,0,2398,1984,1.5,0,0,1,1,1,0,11.877568578558138,3,2,3,3,2,1,1,1,1,3,1,1,1,2,2,2,2,2,2,2,2,2,2,1,1,2,1,1,2,1,1,1,2,2,3,1,1,1,2,2,1,1,1,1,1,1,2,2,2,1,14,21,12,12,11,144000
557,0.0,895,197,1092,1092,0,1092,299,122,0,2184,1987,2.0,390,0,0,1,1,1,11.856515169360303,1,2,2,4,2,2,1,1,1,3,2,1,2,2,2,2,2,2,2,2,1,2,2,1,1,2,1,1,2,2,1,1,1,1,3,1,1,1,1,2,1,1,1,4,1,1,2,1,1,1,23,21,12,12,11,141000
888,0.0,0,816,816,872,521,1393,300,265,0,2209,1393,1.5,386,0,1,1,1,0,11.816726919301892,3,2,1,4,2,2,1,1,1,3,2,1,1,2,3,1,1,2,2,2,1,1,2,1,1,2,1,1,2,1,1,1,2,2,3,1,1,1,2,2,1,1,1,3,1,1,1,1,3,1,14,21,11,12,11,135500
1014,0.0,247,310,1022,1022,0,1022,280,0,0,2044,1734,2.0,256,0,0,1,1,0,11.350406535472452,2,3,1,1,2,1,1,1,1,3,2,1,2,2,1,1,3,1,2,1,1,2,2,1,1,2,2,2,2,2,1,1,1,1,2,3,3,1,2,2,1,1,1,1,3,4,1,1,4,1,14,21,21,12,11,85000
713,0.0,767,461,1228,1228,0,1228,472,0,0,2456,1995,3.0,288,0,0,1,1,1,12.14950229404178,1,2,1,1,2,2,2,1,1,1,2,3,2,4,2,3,3,2,2,2,1,1,2,1,1,1,1,1,2,2,1,2,1,1,3,1,1,3,1,3,1,1,1,4,4,1,1,1,3,3,22,11,11,13,11,189000
474,304.0,1350,626,1976,1976,0,1976,908,0,0,3952,3326,3.0,313,0,0,1,1,1,12.994530005894443,1,2,4,4,2,2,1,1,1,1,2,1,2,4,2,4,3,2,1,1,2,1,1,1,2,1,1,1,1,2,1,2,1,1,3,1,1,4,1,4,1,1,1,4,4,1,1,2,2,4,21,11,11,13,23,440000
777,240.0,20,1594,1614,1614,0,1614,865,0,0,3228,1634,2.0,203,0,0,1,1,0,12.308177868467329,1,2,3,3,2,2,1,1,1,2,2,1,2,4,2,3,3,2,1,1,2,1,2,1,1,1,1,1,1,1,1,2,1,2,3,1,1,3,1,4,1,1,1,3,4,1,1,2,1,4,14,11,11,13,23,221500
139,320.0,668,336,1004,1004,848,1852,660,0,0,2856,2520,2.5,330,0,1,1,1,1,12.345834587905332,1,2,2,2,2,2,1,1,1,2,2,1,2,4,2,3,3,2,1,1,2,1,2,1,1,1,1,1,1,1,1,2,2,2,3,1,1,3,1,4,1,1,1,4,4,1,3,1,3,3,23,11,11,13,11,230000
789,0.0,0,901,901,901,0,901,281,0,0,1802,901,1.0,0,0,0,1,1,0,11.588960151246226,1,3,1,1,2,1,1,2,1,3,2,1,2,1,3,1,3,2,2,2,1,2,2,1,1,2,1,1,1,1,1,1,1,1,2,1,3,1,2,2,3,1,1,1,1,1,1,1,3,2,14,21,11,12,11,107900
1248,335.0,539,473,1012,1034,0,1034,888,0,0,2046,1573,2.0,0,0,0,1,1,0,12.042965307660024,4,2,2,3,2,2,1,1,1,3,2,1,1,3,2,2,2,2,2,2,2,2,2,1,1,1,1,1,2,2,1,1,1,2,3,1,1,2,2,4,1,1,1,1,1,1,1,1,5,2,14,21,11,12,11,169900
221,0.0,0,1498,1498,1498,0,1498,675,0,0,2996,1498,2.0,384,0,0,1,1,0,12.230277334226992,1,2,2,2,2,2,1,1,1,2,2,1,2,4,2,4,3,2,1,1,1,1,2,1,1,2,1,1,1,1,1,2,1,1,3,1,1,4,1,3,1,1,1,4,3,1,1,1,1,4,14,11,11,13,23,204900
1092,212.0,510,90,600,624,628,1252,462,0,0,1852,1762,3.5,48,0,1,1,1,0,11.982929094215963,2,2,1,1,1,1,1,1,1,2,2,2,2,4,2,3,3,2,2,2,2,1,2,1,1,2,1,1,1,2,1,2,2,1,2,1,3,3,2,3,1,1,1,1,4,1,1,1,3,3,14,11,11,13,11,160000
622,0.0,956,384,1522,1548,1066,2614,624,0,0,4136,3752,2.5,281,0,1,1,1,1,12.388394202324127,1,2,3,2,2,1,1,1,1,2,2,1,2,3,3,2,3,2,2,2,1,2,2,1,1,2,2,2,2,1,1,2,2,3,3,1,1,2,1,3,1,1,1,1,4,1,1,1,3,3,23,21,11,12,11,240000
1041,67.0,168,284,1134,1803,0,1803,484,0,0,2937,2653,3.0,0,0,0,1,1,1,11.951180395901384,1,2,3,3,2,1,1,2,1,3,2,1,2,2,1,2,3,2,2,2,1,2,2,1,1,2,2,2,1,2,1,2,1,2,3,3,1,1,1,3,1,1,1,1,1,1,3,1,1,2,23,21,11,12,11,155000
804,424.0,0,1734,1734,1734,1088,2728,936,192,0,4556,2822,3.5,414,0,1,1,1,1,13.27582753591546,1,2,4,4,2,1,1,1,1,1,2,1,2,4,2,4,4,1,1,1,2,1,1,1,2,2,1,1,1,1,1,2,2,3,4,1,2,4,1,4,1,1,1,1,4,1,1,1,4,4,22,11,11,11,23,582933
430,0.0,1005,387,1392,1412,0,1412,576,0,0,2804,2417,3.0,169,0,0,1,1,1,12.072541252905651,1,2,4,3,2,2,1,2,1,2,2,1,2,3,2,3,3,2,2,2,1,2,2,1,1,1,1,1,2,2,1,2,1,2,3,1,1,3,2,3,1,1,1,1,1,4,1,1,4,3,23,21,11,13,11,175000
90,0.0,588,402,990,990,0,990,0,0,0,1980,1578,2.0,0,0,0,0,1,0,11.724805824005728,1,2,1,1,2,1,1,1,1,2,2,1,2,1,2,3,3,2,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,2,3,1,5,1,3,1,3,3,1,1,1,1,1,1,2,3,14,21,11,12,11,123600
814,243.0,608,834,1442,1442,0,1442,301,0,500,2884,2050,1.5,275,0,0,1,1,0,11.972878758362462,1,2,3,2,2,1,1,1,1,3,2,1,2,3,3,2,2,2,2,2,2,2,2,1,1,2,1,1,2,1,1,1,2,3,3,1,1,1,1,2,1,1,1,1,1,4,1,1,2,1,14,21,11,12,11,158400
1413,0.0,0,0,105,1040,0,1040,420,0,0,1040,1040,2.0,0,0,0,1,0,0,11.407564949312402,2,2,1,1,2,1,1,1,1,3,2,2,2,1,2,1,1,2,1,1,1,2,3,3,3,2,2,1,3,1,1,2,1,1,3,1,3,1,2,3,1,1,1,1,1,1,1,1,4,1,14,21,22,22,11,90000
440,0.0,0,684,684,684,512,1196,528,0,800,1880,1196,1.0,46,0,1,1,1,0,11.61548205329532,3,2,2,3,1,1,1,2,1,3,2,1,1,3,3,1,3,2,2,2,1,2,2,3,1,2,1,1,2,1,1,1,1,2,3,1,3,3,2,3,1,1,1,1,4,1,3,1,4,2,14,21,11,13,11,110800
921,105.0,814,114,928,936,785,1721,471,0,0,2649,2535,3.0,387,0,1,1,1,0,12.211060187041213,1,2,2,1,2,2,1,1,1,2,2,1,2,3,2,3,3,2,2,2,2,1,2,2,1,1,1,1,1,1,2,2,2,2,3,1,1,3,1,3,1,1,1,4,4,1,1,2,2,3,14,11,11,13,11,201000
244,0.0,0,626,626,626,591,1217,288,0,0,1843,1217,1.5,28,0,1,1,1,1,11.695247021764184,2,2,3,2,2,1,1,2,1,2,2,3,2,3,3,2,2,2,2,2,1,2,2,1,1,2,1,1,2,1,1,1,2,2,3,1,1,2,1,2,1,1,1,1,2,1,1,1,4,2,23,21,11,12,11,120000
579,0.0,0,689,689,703,689,1392,540,0,0,2081,1392,2.0,102,0,1,1,1,0,11.891361900690471,2,2,1,1,1,1,1,2,1,2,2,3,2,4,2,4,3,2,1,1,1,1,2,1,1,2,1,1,1,1,1,2,1,1,3,1,3,4,2,3,1,1,1,1,4,1,1,3,3,4,14,11,11,13,12,146000
1430,310.0,678,762,1440,1440,0,1440,467,0,0,2880,2118,2.0,99,0,0,1,1,1,12.116694834378958,1,2,3,3,2,2,1,2,1,2,2,1,2,3,3,2,2,2,2,2,2,2,2,1,1,2,1,1,1,1,1,2,1,2,3,1,1,2,1,3,1,1,1,1,1,3,1,1,2,2,23,11,11,13,11,182900
287,0.0,600,312,912,1085,649,1734,440,128,0,2646,2334,1.5,128,0,1,1,1,1,11.976659481202368,3,2,3,2,2,2,2,1,1,3,2,1,1,3,3,2,2,2,2,2,1,2,2,1,1,2,1,1,2,1,1,1,2,2,3,1,1,2,1,3,1,1,1,1,1,1,3,1,1,2,22,21,11,13,11,159000
1320,132.0,492,372,864,948,0,948,248,0,0,1812,1440,1.0,0,0,0,1,1,0,11.617285480294472,1,2,3,2,2,1,2,1,1,3,2,1,2,1,2,1,1,1,2,2,2,1,2,1,1,2,1,1,1,1,1,1,1,2,3,1,1,1,2,2,1,1,1,1,1,1,1,3,2,1,14,21,11,12,11,111000
1211,0.0,0,1055,1055,1055,790,1845,462,0,400,2900,1845,2.5,739,0,1,1,1,1,12.151616459734116,1,2,2,3,2,1,1,1,1,2,2,1,2,3,2,3,3,2,2,2,1,1,2,1,1,2,1,1,1,1,1,2,2,2,3,1,1,3,1,3,1,1,1,4,4,1,3,1,5,3,23,11,11,13,11,189400
1147,85.0,1258,40,1298,1298,0,1298,403,0,0,2596,2556,3.0,191,0,0,1,1,1,12.100712129872347,1,2,2,3,2,1,1,1,1,2,2,1,2,3,2,3,3,2,2,2,2,2,2,1,1,1,1,1,2,2,1,2,1,2,3,1,1,2,2,3,1,1,1,4,2,1,1,1,1,3,23,11,11,13,11,180000
263,46.0,506,0,506,1212,0,1212,492,0,0,1718,1718,2.0,304,0,0,1,1,1,11.925035115797062,4,2,3,1,2,2,1,2,1,3,2,1,1,3,3,2,3,2,2,2,2,2,2,2,1,2,1,1,2,2,1,1,1,2,3,1,1,2,2,3,1,1,1,4,2,1,2,2,1,3,23,21,11,12,11,151000
410,100.0,789,245,1034,1050,1028,2078,836,0,0,3112,2867,3.5,102,0,1,1,1,1,12.73596533201339,1,2,3,2,2,1,1,1,1,2,2,1,2,4,2,4,4,2,1,1,2,1,1,1,1,1,1,1,1,2,1,2,2,2,3,1,1,4,1,4,1,1,1,1,4,1,1,1,3,4,22,11,11,11,23,339750
1422,0.0,360,709,1069,1069,0,1069,440,165,0,2138,1429,2.0,220,0,0,1,1,1,11.755871643580615,1,2,1,1,2,1,1,1,1,3,2,3,2,3,2,2,2,2,2,2,1,2,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,3,1,1,1,1,4,1,1,2,5,2,24,21,11,12,11,127500
766,284.0,0,1498,1498,1506,0,1506,592,0,0,3004,1506,2.0,174,0,0,1,1,1,12.484204257170104,1,2,3,4,2,2,1,1,1,2,2,1,2,4,2,4,4,2,1,1,2,1,2,1,1,2,1,1,1,1,1,2,1,1,3,1,1,4,1,3,1,1,1,1,4,1,1,1,3,4,22,11,11,11,23,264132
408,0.0,0,840,840,840,840,1680,308,0,0,2520,1680,2.0,160,0,1,1,1,0,12.083905011555968,3,2,2,4,2,1,1,1,1,2,2,1,2,3,3,1,2,2,2,2,1,2,2,1,1,2,1,1,1,1,1,2,1,3,3,1,1,2,2,2,1,1,1,1,1,4,1,1,3,1,14,21,11,12,11,177000
420,0.0,775,281,1056,1056,0,1056,304,0,0,2112,1831,2.0,269,0,0,1,1,1,11.8635823365834,1,2,2,1,2,1,1,1,1,3,2,1,2,2,3,2,2,2,1,1,1,2,2,1,1,2,1,1,1,2,1,1,1,2,3,1,1,2,2,2,1,1,1,1,4,4,1,2,5,2,24,21,11,12,11,142000
819,80.0,504,506,1010,1052,0,1052,440,0,0,2062,1556,2.0,0,0,0,1,1,0,11.951180395901384,4,2,3,2,2,1,1,1,1,2,2,1,1,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,2,2,1,1,1,2,3,1,1,2,2,3,1,1,1,1,1,1,2,1,5,2,14,21,11,12,11,155000
447,0.0,247,557,1517,1888,0,1888,578,0,0,3405,2848,2.5,0,0,0,1,1,1,12.154779351142624,1,2,4,4,2,2,1,2,1,3,3,1,2,3,3,2,3,2,1,2,1,2,2,1,1,2,2,2,1,1,1,2,2,1,3,1,1,2,1,3,1,1,1,1,1,1,1,1,5,3,22,11,11,13,11,190000
197,205.0,1126,600,1726,1726,0,1726,786,266,0,3452,2852,3.0,575,0,0,1,1,1,12.65034812620318,1,2,3,2,2,1,1,1,1,2,2,1,2,4,2,4,3,1,1,1,2,1,1,1,1,1,1,1,1,2,1,2,1,2,3,1,1,4,1,4,1,1,1,4,4,1,1,1,2,4,22,11,11,11,23,311872
916,80.0,0,546,546,546,546,1092,286,0,0,1638,1092,1.5,0,0,1,1,1,0,11.225243392518449,2,3,1,1,2,1,1,1,1,3,2,2,2,1,2,2,2,2,1,1,2,2,2,1,1,2,1,1,3,1,1,1,2,2,3,1,1,2,2,2,1,1,1,1,1,1,1,1,2,2,14,21,11,12,11,75000
227,290.0,565,638,1203,1214,1306,2520,721,0,0,3723,3085,2.5,338,0,1,1,1,1,12.577636201962656,1,2,3,2,2,2,1,1,1,1,2,1,2,4,2,3,3,2,1,1,2,1,2,1,1,1,1,1,1,1,1,2,2,3,3,1,1,3,1,4,1,1,1,4,4,1,1,1,2,3,23,11,11,13,12,290000
763,0.0,24,732,756,764,783,1547,614,0,0,2303,1571,2.5,214,0,1,1,1,0,12.279323107269766,1,2,2,2,2,1,1,1,1,2,2,1,2,4,2,4,4,2,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,2,3,1,1,4,2,3,1,1,1,4,4,1,1,1,5,4,14,21,11,13,11,215200
1281,110.0,788,785,1573,1573,0,1573,544,0,0,3146,2361,3.0,72,0,0,1,1,0,12.33270529646354,1,2,2,2,2,2,1,1,1,2,2,1,2,4,2,3,3,2,1,1,2,1,2,1,1,1,1,1,1,2,1,2,1,2,3,1,1,3,1,3,1,1,1,1,4,1,1,1,4,3,14,11,11,13,11,227000
407,0.0,0,1064,1064,1166,0,1639,240,0,0,2230,1166,1.0,0,0,0,1,1,0,11.652687407345388,3,2,1,2,2,1,1,1,1,3,2,1,1,3,2,1,1,2,2,2,1,2,2,1,1,2,1,1,1,1,1,1,1,2,3,3,3,1,2,2,1,1,1,1,1,1,1,1,3,1,14,21,12,12,11,115000
939,0.0,464,927,1391,1391,571,1962,868,0,0,3353,2426,2.5,90,0,1,1,1,0,12.38755635142507,1,2,2,2,2,1,1,1,1,2,2,1,2,4,2,4,3,2,1,1,1,1,2,2,1,1,1,1,1,1,1,2,2,2,3,1,1,4,1,4,1,1,1,1,4,1,1,1,1,4,14,11,11,13,23,239799
103,0.0,0,0,105,1535,0,1535,410,0,0,1535,1535,2.0,0,0,0,1,0,0,11.686576205316552,2,2,2,1,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,3,3,3,2,2,1,2,1,1,2,1,3,3,1,1,2,2,3,1,1,1,1,1,1,1,1,4,2,14,22,11,22,13,118964
315,0.0,16,712,728,832,809,1641,546,0,0,2369,1657,2.0,234,0,1,1,1,1,12.089538829274222,3,3,1,2,1,1,1,1,1,3,2,1,2,4,3,1,3,2,2,2,1,2,2,2,1,2,1,1,1,1,2,1,2,2,3,1,3,1,2,3,3,1,1,1,1,4,1,1,1,1,22,21,11,11,11,178000
1101,0.0,290,0,290,438,0,438,246,0,0,728,728,1.0,0,0,0,1,1,0,11.002099841204238,2,2,1,1,2,1,2,1,1,3,2,1,2,1,2,1,1,2,2,2,1,2,2,3,1,2,1,1,2,1,1,1,1,1,1,1,3,1,2,2,1,1,2,1,1,1,1,1,4,1,14,21,22,12,11,60000
96,68.0,310,370,680,680,790,1470,420,0,480,2150,1780,2.5,295,0,1,1,1,1,12.130702338505396,1,2,2,2,2,2,1,2,1,2,2,1,2,3,3,3,3,2,1,1,2,1,2,2,1,2,1,1,2,1,1,2,2,2,3,1,2,3,1,3,1,1,1,4,4,1,1,1,4,3,23,11,11,12,11,185480
853,0.0,364,554,918,918,728,1646,240,126,0,2564,2010,2.0,126,0,1,1,1,1,12.007621706806336,4,2,1,1,2,1,1,1,1,2,2,1,1,4,2,1,1,2,2,2,1,2,2,1,1,2,1,1,2,1,1,2,1,3,3,1,3,1,2,2,1,1,1,1,1,1,2,1,2,1,22,21,11,12,11,164000
1195,143.0,371,292,663,663,689,1352,299,0,0,2015,1723,1.5,415,0,1,1,1,0,11.970350312009105,1,2,3,2,2,1,1,2,1,3,2,1,2,3,3,2,2,2,2,2,2,2,2,1,1,2,1,1,2,1,1,1,2,3,3,1,1,2,1,2,1,1,1,4,3,1,2,1,5,2,14,21,11,12,11,158000
739,0.0,1200,0,1200,1200,0,1200,0,0,0,2400,2400,6.0,120,0,0,0,1,0,12.095141084822892,2,2,1,2,2,1,1,1,1,3,2,2,2,2,2,3,3,2,2,2,1,2,2,2,2,1,1,1,2,3,1,2,1,2,3,1,5,1,3,1,3,3,1,3,1,1,1,1,4,3,14,21,11,12,13,179000
1119,0.0,0,533,533,1021,580,1601,300,0,0,2134,1601,1.5,314,0,1,1,1,0,11.84939770159144,4,2,3,4,2,1,1,1,1,3,2,1,1,2,3,2,3,2,2,2,1,2,2,1,1,2,1,1,2,1,2,1,1,2,3,2,2,1,1,2,1,1,1,4,3,1,1,1,3,2,14,21,11,12,11,140000
1239,0.0,0,1141,1141,1141,0,1141,484,0,0,2282,1141,1.5,0,0,0,1,1,0,11.867097278690842,1,2,2,3,2,1,1,1,1,2,1,1,2,3,2,3,3,2,1,1,1,1,2,1,1,2,1,1,1,1,1,1,2,2,3,1,3,3,2,3,1,1,1,1,1,1,1,1,1,3,14,11,11,12,12,142500
39,0.0,731,326,1057,1057,0,1057,246,0,0,2114,1788,2.0,52,0,0,1,1,0,11.59910316121128,1,2,2,1,2,1,1,1,1,3,2,1,2,2,3,1,3,2,1,1,1,2,2,1,1,1,1,1,2,2,1,1,1,2,3,1,3,1,2,2,1,1,1,1,4,1,1,1,5,2,14,21,11,13,12,109000
840,0.0,352,416,768,768,432,1200,240,0,0,1968,1552,1.0,0,0,1,1,1,0,11.779128505744886,3,2,2,3,2,1,1,1,1,3,2,1,1,2,3,1,3,2,2,2,1,2,2,1,1,2,1,1,1,1,1,1,1,2,3,1,3,1,2,2,1,1,1,1,1,1,1,1,3,2,14,21,11,12,11,130500
37,0.0,0,1097,1097,1097,0,1097,672,0,0,2194,1097,1.5,456,0,0,1,1,0,11.884489021402713,1,2,4,2,2,1,1,2,1,2,2,1,2,2,2,3,3,2,1,1,1,1,2,1,1,2,1,1,1,1,1,1,2,2,3,1,1,3,2,3,1,1,1,4,4,1,1,1,4,3,14,21,11,12,11,145000
1205,0.0,788,268,1056,1074,0,1074,495,0,0,2130,1862,2.5,88,0,0,1,1,0,11.941455846009388,1,2,3,2,2,1,1,1,1,2,2,1,2,2,3,2,2,2,2,2,1,2,2,1,1,2,1,1,1,2,1,1,2,2,3,1,1,2,1,3,1,1,1,1,4,1,2,2,1,2,14,21,11,12,11,153500
1201,0.0,0,864,864,864,0,864,280,0,0,1728,864,1.0,0,0,0,1,1,0,11.661776411702585,1,2,2,2,2,1,1,1,1,3,2,1,2,1,2,2,2,2,2,2,1,2,2,1,1,2,1,1,2,1,1,1,1,2,3,1,1,2,2,2,1,1,1,1,1,1,1,2,1,2,14,21,11,12,12,116050
874,0.0,375,457,832,1036,0,1268,288,0,0,1868,1411,1.0,28,0,0,1,1,1,11.79810440720389,2,2,1,3,2,1,1,1,1,3,2,1,2,2,3,1,1,2,2,2,1,2,2,1,1,2,1,1,2,1,1,1,1,2,3,1,1,1,2,2,1,1,1,1,2,1,1,1,4,1,22,11,11,12,11,133000
644,263.0,493,0,780,780,840,1620,462,0,0,2400,2400,2.5,208,0,1,1,1,0,11.931635799828411,1,2,3,2,2,1,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1,1,1,2,2,3,3,2,1,2,1,3,1,1,1,4,1,1,2,1,2,2,14,21,11,12,11,152000
496,0.0,495,225,720,720,0,720,0,0,0,1440,1215,1.0,638,0,0,0,1,0,10.46024210819052,2,3,1,1,2,1,1,1,1,3,2,1,2,1,2,1,1,2,2,2,1,2,2,1,1,2,1,1,2,1,1,1,1,1,2,1,5,1,3,1,3,3,2,1,4,3,2,1,4,1,14,21,22,12,12,34900
1240,32.0,428,1048,1476,1484,0,1484,472,0,0,2960,1912,2.0,153,0,0,1,1,1,12.490875577231112,1,2,2,2,2,2,2,1,1,2,2,1,2,4,2,4,3,1,1,1,2,1,2,1,1,1,1,1,1,1,1,2,1,1,3,1,1,4,1,3,1,1,1,3,3,1,1,1,2,4,22,11,11,11,11,265900
